,Group,Distance,Age_shield,Sample_Name,Sr,Nd,Hf,Sr_m,Nd_m,Hf_m,X_OC,X_SED,X_RC,Fd,P0,F_per,F_tot,dT_RC,Tp,d_rho_RC,d_rho_per,d_rho_c,d_rho_T,d_rho,v_p,Q_p,Q_v
489,KAUAI,519,5.0,KV04-22,0.70383,5.208435,9.83079,0.7038299999917216,5.20849320485054,9.830796231491668,0.04499647589512894,0.004880790715491676,0.049539763154152476,0.015219495909334468,4.06962497937328,0.01567740182486801,0.04117570686788658,14.062324070678422,1524.8593338363603,8.917157367747446,-3.102855259788666,5.81430210795878,-17.311074049799668,-11.496771941840887,21.53078935520274,105.02723634086298,4.921063206607429
490,KAUAI,519,5.0,KV04-16,0.703745,6.281334,10.325866,0.7037449996972638,6.22456935713632,10.370071726095333,0.030146801877863783,0.0023544038285517634,0.03329796152431683,0.020302906158539344,3.697142836557799,0.010115625013703507,0.03270787973180014,9.412692544439107,1498.5720980080187,5.993633074377029,-4.209961635259484,1.783671439117545,-14.708637702793848,-12.924966263676303,24.205466321684447,118.07431628111871,4.394644748245963
491,NIIHAU,565,5.5,70NII-23,0.703487,7.451768,11.669643,0.7034870386987819,7.415525297660892,11.696038763972059,0.022689230717665567,0.001650414159995978,0.02457323897719713,0.017788877938268593,3.7393873069789856,0.010907388439953003,0.027698946861542752,7.316904846983479,1502.3508471553782,4.423183015895483,-3.721949857959618,0.701233157935865,-15.082733868382446,-14.38150071044658,26.933217774061795,131.3802936766358,4.141040017782743
492,NIIHAU,565,5.5,75NII-1 ,0.703512,7.29571,11.35138,0.7035119940369678,7.222852334230642,11.442965039797592,0.022268164631149966,0.0016428751654164128,0.023475761983029933,0.018689488431757516,3.6570008981284268,0.009326577032983476,0.025513655529470353,6.571063156503749,1497.2538121434322,4.225637156945388,-3.914783397471157,0.31085375947423133,-14.578127402199792,-14.267273642725561,26.71929694948554,130.3367874386458,3.784039331669119
493,NIIHAU,565,5.5,75NII-4 ,0.703504,7.178667,11.35138,0.7035040370899677,7.156296599423815,11.380684645016244,0.024803481840391238,0.00208130564322533,0.027304729370754764,0.01823948745870363,3.7394286065955944,0.010908534615547812,0.03061515416043914,7.829979168688769,1502.9023130445526,4.914851286735858,-3.8055438542083357,1.109307432527522,-15.137328991410703,-14.02802155888318,26.27123324551171,128.1511317361692,4.464520675170332
494,NIIHAU,565,5.5,75NII-10 ,0.703558,6.690986,11.103842,0.7035580088461757,6.6904995375379475,11.10503966656957,0.029051229099326163,0.002717412130477662,0.033319301987190394,0.013868992925807355,3.9444180782415708,0.014017391329425501,0.03506094483269568,9.384095120988608,1513.011573591571,5.997474357694271,-2.87577742500352,3.121696932690751,-16.138145785565534,-13.016448852874783,24.376792009248327,118.91004335002361,4.744146534769131
495,NIIHAU,565,5.5,T318-R18,0.703567,8.036986,11.910816,0.7035670059559829,7.7121498524220655,12.237331471358917,0.019848334773005755,0.0012917234363779041,0.02201504298741335,0.018450701599310143,3.6431521723419316,0.009049683943932092,0.024020544938417814,6.437738325928451,1490.979358405619,3.9627077377344033,-3.870547096942253,0.09216064079215025,-13.956956482156281,-13.864795841364131,25.965549305790816,126.66000482702434,3.462089556861239
496,NIIHAU,565,5.5,T321-R6,0.703648,7.003102,11.120109,0.7036480116808086,6.924835834128267,11.169273156095766,0.024000330427891625,0.0019250348778902821,0.025371092010080594,0.015189222292910039,3.736869843349437,0.01086231481214304,0.02770933253072017,8.243144418792625,1495.8839883348833,4.566796561814507,-3.1754269267910584,1.3913696350234486,-14.442514845153445,-13.051145210129997,24.44177024515959,119.22700732321928,3.759383660501236
497,NIIHAU,565,5.5,T322-R17,0.703542,7.666348,11.311067,0.7035419649785513,7.466267732166516,11.522397776956065,0.02102292542297955,0.0012591803939448832,0.022447955685044124,0.020723342009216668,3.5969703124427266,0.008121193507788557,0.02545082421093729,6.5371252517721885,1495.145861958704,4.040632023307943,-4.345372176748694,-0.30474015344075145,-14.3694403339117,-14.674180487352452,27.481339164741392,134.05403098801207,3.8823766915735645
498,NIIHAU,565,5.5,T322-R18,0.703535,8.212551,11.591492,0.7035346163118272,7.75547653345707,12.047041240859496,0.015701843371428555,0.0011852914127512193,0.016418327401828064,0.02278545774080122,3.5016974084765957,0.00631095526119862,0.018084269800999538,5.224341847905494,1481.019111279766,2.9552989323290513,-4.807236427338823,-1.8519374950097713,-12.970892016696844,-14.822829511706615,27.759724336458863,135.41199444868275,2.7865962890602485
499,NIIHAU,565,5.5,70NII-14  ,0.703563,6.788522,10.997754,0.703563000691318,6.787896915998219,11.003973067930975,0.026074510643484917,0.001948683712070445,0.028338182773385276,0.013542786281761844,3.7957630616135214,0.011883989497535585,0.029480625745234617,7.962732997355072,1506.8007452112515,5.1008728992093495,-2.822607286537978,2.2782656126713716,-15.523273775913902,-13.245008163242531,24.804830626661346,120.99801663759794,4.059110657430586
500,NIIHAU,565,5.5,70NII-17 ,0.703547,7.198174,11.35138,0.7035470006373137,7.165100092628162,11.36528845338805,0.026313853901269474,0.0019419160047939618,0.0285405073849979,0.014851215454984738,3.7030282676609674,0.010228719562575315,0.028111764147378912,7.632032418892473,1499.0213582814233,5.1372913292996225,-3.0946674824670355,2.042623846832587,-14.75311446986091,-12.710490623028322,23.803803153625257,116.11500249167891,3.71443171077955
501,NIIHAU,565,5.5,70NII-24 ,0.703628,6.51542,10.467316,0.7036280003446184,6.471113962670383,10.500762777913636,0.02553143625924352,0.0019688269201047393,0.027726149065868004,0.01708832662033114,3.662659298748956,0.009439859538584193,0.028528150417391984,8.009782505241315,1494.7239265610842,4.990706831856241,-3.563817356206879,1.4268894756493622,-14.327668729547339,-12.900779253897976,24.160169657951027,117.85335905893339,3.825881575728594
502,NIIHAU,565,5.5,75NII-61 ,0.703623,6.320348,10.467316,0.7036229931181949,6.3178404444045935,10.468450438225815,0.032423718776053004,0.002675195299389907,0.03599052217916528,0.012434153194008517,3.8370151614861205,0.01253666039162308,0.034734577996631,10.772614673633647,1501.9620511839553,6.47829399224975,-2.571134607691739,3.907159384558011,-15.044243067211573,-11.137083682653563,20.857176607095834,101.74135192062707,4.021383327048285
503,NIIHAU,565,5.5,75NII-65 ,0.703468,7.93945,11.952543,0.7034679989805018,7.812644308133617,12.069735405955655,0.019725366243031686,0.0012659158860991514,0.020556834266359847,0.02028125340800805,3.648519699603282,0.009157711851267441,0.022302426409229234,5.923243402963765,1489.7293753332672,3.700230167944772,-4.2608998667204085,-0.5606696987756363,-13.83320815799345,-14.393877856769087,26.956397300596414,131.4933634564501,3.3371205185880646
504,NIIHAU,565,5.5,75NII-67 ,0.70347,7.666348,11.881818,0.7034699702925991,7.604255958352194,11.928495714679258,0.019874743492271557,0.0015012169991344398,0.021501447310141246,0.016434597987655508,3.6960441898043417,0.01009156468434142,0.024625506045121905,6.080856412763714,1493.3192432283363,3.870260515825424,-3.4494239089940444,0.4208366068313798,-14.188605079605294,-13.767768472773914,25.783839531484293,125.77362416086801,3.5244445409993586
505,NIIHAU,565,5.5,T322-R7,0.703631,7.198174,10.962746,0.7036309711898956,6.91898549986821,11.167687729915297,0.023316290284612212,0.001644954462112899,0.024378265132200424,0.022176977663575775,3.6854476816279114,0.009888842189477096,0.02560710384400356,7.308236923966887,1493.118718386284,4.388087723796076,-4.64099523507525,-0.2529075112791741,-14.168753120242112,-14.421660631521286,27.008427998771406,131.74716931298664,3.8389963348202953
506,NIIHAU,565,5.5,T322-R13,0.703642,6.94458,11.070601,0.7036419972146211,6.84109183247025,11.112734257533727,0.02327061583955884,0.0018018972566536755,0.024877529861795623,0.016368289597852068,3.7519374047704037,0.011133724478037621,0.027542934133476957,6.957748409645529,1497.4625023639087,4.477955375123212,-3.423653158195624,1.0543022169275882,-14.598787734026962,-13.544485517099373,25.365682303563684,123.73385231228757,3.878061391810937
507,NWHR,702,7.0,Middle Bank - 303-04,0.70369,5.1,11.3,0.703690000461992,5.198905749601467,11.267525350782297,0.050279548722782993,0.005606955381034395,0.05730041433231843,0.005092899783786424,4.466231934315068,0.036000538069557206,0.059153765991909496,15.670519988883747,1549.8529519182844,10.314074579817317,-1.0298304836868233,9.284244096130495,-19.785442239910154,-10.501198143779659,19.666310365617502,95.9323038578408,6.457482164295122
508,NWHR,794,7.0,Nīhoa - NIH-D4,0.70349,7.6,12.4,0.703490021594132,7.599714583311694,12.401215271102778,0.025477565763893702,0.002155608640689245,0.028035530287588428,0.013217355458339429,3.9333990258446208,0.013874792242829719,0.031116392765364997,8.225527499535957,1508.9913755261118,5.0463954517659175,-2.7556385762045132,2.2907568755614043,-15.740146177085071,-13.449389301523667,25.187589131289304,122.86511343854835,4.350445903041202
509,NWHR,794,7.0,Nīhoa - NIH-W-11-1,0.7035,7.4,12.3,0.7034999993799912,7.399620424833726,12.300325387791176,0.027135310797809033,0.002470333552897345,0.030251945939678067,0.011235314172613572,4.119392257253952,0.01649276479481209,0.037936842022631506,8.319910296467096,1521.4087736252081,5.445350269142052,-2.337068459936575,3.108281809205477,-16.969468588895605,-13.861186779690128,25.95879036971155,126.62703472243138,5.466427027515588
510,NWHR,794,7.0,Nīhoa - NIH-F9,0.70354,7.3,12.6,0.7035400002826568,7.299888891237167,12.600000235202119,0.029260011813353574,0.0028235025479491525,0.033513996680668984,0.010719699818267737,4.18077479010852,0.017817616882537857,0.03738901336366597,8.90788844102623,1530.4361432257117,6.032519402520417,-2.222314344423147,3.81020505809727,-17.86317817934546,-14.05297312124819,26.317961739047277,128.37907342717952,5.462031290878198
511,NWHR,794,7.0,Nīhoa - NIH-D-1-2,0.70358,6.3,10.1,0.7035800056911155,6.260243497757414,10.16022144767648,0.029048664166632033,0.0019911810484868077,0.030619712902418498,0.016185717214590188,3.7048930412350565,0.010264270763791009,0.028997368793278258,8.966158275503236,1498.6650018909972,5.511548322435329,-3.3655297104771567,2.146018611958173,-14.717835187208728,-12.571816575250555,23.54409880123481,114.84816410748046,3.7896455450080446
512,NWHR,825,8.8,West Nīhoa - 76-9-11,0.70359,5.9,11.0,0.70359001101489,5.900354057259188,10.999766912650001,0.03989728080499616,0.0038096669611100025,0.04683413970557043,0.006410969699616436,4.245286354494617,0.019789742389906773,0.04708641061546125,13.19673679729648,1533.7495961859663,8.430145147002678,-1.310748892822602,7.119396254180076,-18.191210022410665,-11.071813768230589,20.734941184336968,101.14508726801604,5.419463815781702
513,NWHR,920,9.6,Twin Banks - P5-688-1,0.70349,8.1,12.8,0.7034899470496421,8.074377832459344,12.80280717351945,0.02460829467073835,0.0016902899550118153,0.026364891949221005,0.014590715219402575,3.8877482877737837,0.013268223465063473,0.03148680083918967,7.096090253938865,1508.8610175307444,4.745680550859781,-3.0471939903793612,1.6984865604804198,-15.7272407355437,-14.02875417506328,26.272605265825913,128.15782445418463,4.5918702248586385
514,NWHR,963,11.0,Keoea - 72-49A,0.70349,7.9,12.4,0.7034900002499829,7.891345511381928,12.402700636411545,0.021085900028967132,0.001440419453101258,0.023253398096396573,0.01728513983923402,3.7312704441996987,0.010758969892424437,0.027665974756386227,6.910835956841492,1498.8988238331262,4.185611657351383,-3.6214467435003916,0.5641649138509912,-14.7409835594795,-14.176818645628508,26.549895703772886,129.51044780119076,4.077244197425816
515,NWHR,1080,10.0,Mokumanamana - NEC-3A,0.70348,7.4,11.4,0.7034800021455047,7.329255094013154,11.529898224109346,0.022954706722829548,0.0017368413836965336,0.024604148980171006,0.017406715340037102,3.6503163262571463,0.009193668598316777,0.0259520607237525,6.773795834047963,1490.7559835850584,4.428746816430781,-3.6418749343881336,0.7868718820426475,-13.934842374920782,-13.147970492878134,24.623101559519316,120.11154186094893,3.5470926525504582
516,NWHR,1449,12.3,Gardner - 76-6-7F,0.70351,7.8,13.4,0.7035099990509197,7.800022203297807,13.399998151035161,0.0267103736419034,0.0026005732532331715,0.02928967297032594,0.009791218151251616,4.241613174357504,0.019654471595846018,0.039259370000350124,8.977403876069449,1530.439567091637,5.2721411346586695,-2.0387016450415625,3.233439489617107,-17.86351714207206,-14.630077652454952,27.39874477625139,133.6511353850103,5.970791702639696
517,NWHR,1449,12.3,Gardner - 84-40E,0.70338,8.4,14.8,0.7033799987713591,8.400037591357371,14.799966622807467,0.02224843927607097,0.002546724075324234,0.024687699797183257,0.00670080511978231,4.399530009235459,0.029086201965130433,0.047808277717392295,7.669772684448075,1536.1651102926635,4.443785963492986,-1.4018385069086317,3.0419474565843543,-18.430345918973686,-15.38839846238933,28.818903904827575,140.57867463951342,7.647834569110003
518,NWHR,1449,12.3,Gardner - 84-39B,0.70344,7.9,14.2,0.7034400135218426,7.900084061112169,14.199938429192333,0.02600015783971433,0.003035944616196067,0.02881609541616717,0.007587212025070045,4.413555544837109,0.03037031452172563,0.048822036964336055,8.648951312749295,1536.711888317197,5.186897174910091,-1.5805600237740747,3.6063371511360165,-18.484476943402505,-14.878139792266488,27.86330767323687,135.91727418614533,7.551035175360584
519,NWHR,1846,26.6,Northampton - 76-5-4DD,0.70362,7.3,12.0,0.703619969413896,7.2996123929926675,12.001706500233714,0.03189158964745975,0.002411913633134204,0.03493866337463639,0.01469696392170166,3.949986404408552,0.014088235309540257,0.03946233924677005,9.615962906234476,1518.1735031422481,6.288959407434551,-3.0423546681983065,3.2466047392362447,-16.649176811082565,-13.40257207184632,25.09991131046479,122.43742084178979,5.498103870552505
520,NWHR,1846,26.6,Northampton - 76-5-4A,0.70361,7.2,12.0,0.7036099892216237,7.199280245711896,12.001500600223835,0.02800857332145291,0.0024267673111576515,0.031171999551272256,0.013128224703924635,4.047274503137752,0.015354447901128684,0.03351001785789202,8.396137938563834,1516.8805484497996,5.610959919229006,-2.7282237173644797,2.8827362018645264,-16.52117429653016,-13.638438094665633,25.541633706895908,124.59214363256444,4.7509587454017
521,NWHR,1998,28.0,Pioneer - P5-524-42,0.7036,6.7,11.1,0.7035999956976888,6.699257512708987,11.101665965594451,0.028836428018017904,0.0023643966934403754,0.032676103813839494,0.014260758354001297,3.948132151743989,0.014064390741514974,0.03450129436484306,9.646890750528712,1509.9056042195486,5.8816986864911085,-2.958978665549022,2.9227200209420867,-15.830654817735317,-12.90793479679323,24.173570331425214,117.91872757268742,4.629500280232063
522,NWHR,2447,27.6,Midway - R-1316,0.70363,8.3,12.4,0.7036300012149412,7.963486263546352,12.568474410352632,0.015574705792426707,0.001458115416130288,0.016929898710716075,0.021022313685438783,3.6434969276270053,0.009056376080216786,0.021679112696065917,4.6886518466988525,1489.617691380743,3.0473817679288935,-4.432944525455032,-1.3855627575261389,-13.822151446693564,-15.207714204219702,28.48052416465953,138.9280575461368,3.427262811524539
523,NWHR,2447,27.6,Midway - R-1295.6,0.70357,8.3,12.5,0.703569995586347,8.13382603733982,12.615668840236204,0.015075248052050984,0.0012252098630301713,0.01607866227368517,0.018118845747467225,3.6103699390023936,0.008390341164778133,0.01880321320447545,4.493734844255647,1484.4585602589698,2.8941592092633304,-3.824002813896559,-0.9298436046332288,-13.31139746563801,-14.241241070271238,26.670543974587584,130.09897032323707,2.783696425176834
524,NWHR,2608,31.0,Academician Berg - 84-30G,0.70359,8.1,13.0,0.7035899994393535,8.07220268950357,13.001071813845119,0.021297348344844695,0.0017838857622990258,0.023500474962314187,0.014777948086619905,3.8710164139920007,0.013032001716753672,0.027368814003461393,6.255888486226713,1506.1939842671882,4.230085493216554,-3.095376417193614,1.13470907602294,-15.46320444245163,-14.32849536642869,26.83395104923481,130.89607038146582,4.076604025303203
525,NWHR,2801,31.7,Unnamed - 84-28E,0.7036,8.0,12.8,0.7036000000352868,7.995666668350388,12.801366842483336,0.017961903415196552,0.001516837263680074,0.02007275107955,0.01375188636091101,3.779233771108789,0.011608131072110794,0.02252435766312826,5.3888374481487205,1497.433209670654,3.6130951943189995,-2.890569432274993,0.7225257620440066,-14.595887757394738,-13.87336199535073,25.98159172691588,126.73825979144692,3.2484493266822616
